0.002680	0.002910	0.999992
-0.937133	0.249106	0.244395
0.171346	0.867372	0.467233
-0.131011	-0.273335	0.952955
0.868551	-0.377847	0.320704
-0.781505	-0.095817	0.616498
0.962448	0.212417	0.169035
-0.316991	-0.059851	0.946538
0.943277	0.045661	0.328851
0.718870	0.321012	0.616584
-0.314481	-0.749519	0.582514
0.825924	-0.385887	0.411023
-0.973987	-0.166388	0.153833
-0.237801	-0.344852	0.908035
-0.245063	-0.773878	0.584001
0.076259	-0.993047	0.089679
0.645487	0.198420	0.737547
-0.455267	0.850341	0.263918
0.037452	-0.929324	0.367361
-0.662880	0.748672	0.008963
0.654114	-0.072006	0.752961
0.020257	-0.960558	0.277340
0.841253	0.413345	0.348481
0.696232	-0.616091	0.368365
-0.632275	0.266978	0.727290
-0.962853	0.135604	0.233505
-0.100888	0.639401	0.762226
0.384547	0.664517	0.640735
0.686715	-0.514547	0.513483
0.924631	0.369885	0.090792
-0.995042	-0.028285	0.095347
-0.367836	0.794181	0.483708
-0.999195	0.037833	0.013358
0.571874	0.366627	0.733855
0.893326	0.446363	0.052236
-0.646823	0.576477	0.499293
0.592086	-0.356123	0.722918
-0.860602	0.195516	0.470253
0.949236	0.308979	0.059020
0.122955	-0.963331	0.238486
0.694945	0.698143	0.172183
-0.066917	-0.164334	0.984132
-0.680650	-0.720664	0.131753
-0.148427	-0.953096	0.263775
0.764764	-0.644310	0.000542
-0.222437	0.602106	0.766805
-0.758157	-0.063378	0.648985
0.517594	-0.751604	0.408886
0.439904	-0.678849	0.587919
-0.588503	0.346073	0.730683
-0.868566	0.177497	0.462696
0.305285	0.631455	0.712788
-0.479652	-0.231829	0.846280
0.959219	0.202128	0.197594
-0.884981	0.008452	0.465550
-0.010717	-0.998946	0.044639
0.692496	-0.567498	0.445416
0.506681	-0.776232	0.375151
0.125747	0.527444	0.840232
0.654220	0.700432	0.285290
-0.064133	0.411811	0.909010
-0.066443	0.039693	0.997000
-0.057522	-0.222983	0.973124
0.063228	0.996065	0.062103
-0.236193	0.522763	0.819104
-0.573574	-0.811321	0.113009
-0.220479	-0.479018	0.849665
-0.600808	0.511669	0.614185
0.519746	0.692535	0.500259
0.514676	-0.751461	0.412813
0.876568	-0.252227	0.409891
0.535098	0.718793	0.443854
-0.840033	0.542278	0.016695
-0.471258	-0.203575	0.858180
-0.662113	0.047865	0.747874
0.819139	-0.204322	0.535969
0.150881	0.461966	0.873969
-0.503888	-0.531673	0.680750
-0.283258	-0.396400	0.873288
