0.000008	0.131538	
0.755605	0.458650	
0.532767	0.218959	
0.047045	0.678865	
0.679296	0.934693	
0.383502	0.519416	
0.830965	0.034572	
0.053462	0.529700	
0.671149	0.007698	
0.383416	0.066842	
0.417486	0.686773	
0.588977	0.930436	
0.846167	0.526929	
0.091965	0.653919	
0.415999	0.701191	
0.910321	0.762198	
0.262453	0.047465	
0.736082	0.328234	
0.632639	0.756410	
0.991037	0.365339	
0.247039	0.982550	
0.722660	0.753356	
0.651519	0.072686	
0.631635	0.884707	
0.272710	0.436411	
0.766495	0.477732	
0.237774	0.274907	
0.359265	0.166507	
0.486517	0.897656	
0.909208	0.060564	
0.904653	0.504523	
0.516292	0.319033	
0.986642	0.493977	
0.266145	0.090733	
0.947764	0.073749	
0.500707	0.384142	
0.277082	0.913817	
0.529747	0.464446	
0.940980	0.050084	
0.761514	0.770205	
0.827817	0.125365	
0.015868	0.688455	
0.868247	0.629543	
0.736225	0.725412	
0.999458	0.888572	
0.233195	0.306322	
0.351015	0.513274	
0.591114	0.845982	
0.412081	0.841511	
0.269317	0.415395	
