0.000008	0.131538	
0.755605	0.458650	
0.532767	0.218959	
0.047045	0.678865	
0.679296	0.934693	
0.383502	0.519416	
0.830965	0.034572	
0.053462	0.529700	
0.671149	0.007698	
0.383416	0.066842	
0.417486	0.686773	
0.588977	0.930436	
0.846167	0.526929	
0.091965	0.653919	
0.415999	0.701191	
0.910321	0.762198	
0.262453	0.047465	
0.736082	0.328234	
0.632639	0.756410	
0.991037	0.365339	
0.247039	0.982550	
0.722660	0.753356	
0.651519	0.072686	
0.631635	0.884707	
0.272710	0.436411	
0.766495	0.477732	
0.237774	0.274907	
0.359265	0.166507	
0.486517	0.897656	
0.909208	0.060564	
0.904653	0.504523	
0.516292	0.319033	
0.986642	0.493977	
0.266145	0.090733	
0.947764	0.073749	
0.500707	0.384142	
0.277082	0.913817	
0.529747	0.464446	
0.940980	0.050084	
0.761514	0.770205	
0.827817	0.125365	
0.015868	0.688455	
0.868247	0.629543	
0.736225	0.725412	
0.999458	0.888572	
0.233195	0.306322	
0.351015	0.513274	
0.591114	0.845982	
0.412081	0.841511	
0.269317	0.415395	
0.537304	0.467917	
0.287212	0.178328	
0.153720	0.571655	
0.802406	0.033054	
0.534450	0.498480	
0.955361	0.748293	
0.554584	0.890737	
0.624849	0.842040	
0.159768	0.212752	
0.714710	0.130427	
0.090990	0.274588	
0.003000	0.414293	
0.026876	0.709820	
0.937897	0.239911	
0.180896	0.317540	
0.886991	0.652059	
0.150335	0.681346	
0.385815	0.387725	
0.499741	0.147533	
0.587187	0.845576	
0.590109	0.955409	
0.556146	0.148152	
0.983305	0.408767	
0.141820	0.564899	
0.252126	0.488515	
0.464031	0.961095	
0.126031	0.199757	
0.319250	0.629269	
0.126712	0.651254	
0.621634	0.803073	
0.247842	0.476432	
0.389314	0.203250	
0.028375	0.901673	
0.426497	0.142021	
0.947487	0.410313	
0.131189	0.885648	
0.092174	0.162199	
0.071064	0.365339	
0.253057	0.135109	
0.783153	0.455307	
0.349524	0.452300	
0.808945	0.931674	
0.651646	0.215248	
0.679592	0.908922	
0.250126	0.860860	
0.471262	0.505956	
0.600394	0.817561	
0.755844	0.462245	
0.951367	0.632739	
0.439330	0.824697	
0.688981	0.702207	
0.987145	0.954415	
0.851270	0.289316	
0.537426	0.514435	
0.103434	0.414028	
0.576717	0.876566	
0.440039	0.729748	
0.869264	0.715642	
0.800720	0.706535	
0.741716	0.019092	
0.886031	0.524987	
0.463323	0.065194	
0.713422	0.488943	
0.667679	0.682049	
0.199555	0.916634	
0.865883	0.890019	
0.543948	0.139195	
0.450347	0.989362	
0.215532	0.446023	
0.315732	0.514659	
0.881504	0.439726	
0.467532	0.806650	
0.365158	0.211519	
0.999117	0.153604	
0.630488	0.616350	
0.000595	0.000879	
0.773352	0.727335	
0.319178	0.417724	
0.682494	0.680562	
0.205262	0.836420	
0.708921	0.828708	
0.094549	0.081738	
0.764005	0.629572	
0.213852	0.213547	
0.081061	0.388823	
0.952160	0.947545	
0.389854	0.269215	
0.692169	0.284035	
0.776866	0.783865	
0.422460	0.282156	
0.193967	0.011316	
0.191824	0.983236	
0.244054	0.819726	
0.136455	0.398144	
0.601010	0.176880	
0.828355	0.157731	
0.987937	0.257169	
0.233599	0.101637	
0.219411	0.634717	
0.696007	0.794770	
0.696243	0.752940	
0.669521	0.633430	
0.056441	0.598217	
0.227008	0.318778	
0.699834	0.117437	
0.762571	0.526123	
0.553911	0.587989	
0.329666	0.702989	
0.143045	0.161688	
0.485325	0.860226	
0.813266	0.556836	
0.738997	0.316007	
0.135332	0.528548	
0.310739	0.588119	
0.518084	0.430848	
0.258843	0.370226	
0.393018	0.446866	
0.475896	0.387831	
0.279293	0.078263	
0.369742	0.253922	
0.671784	0.676237	
0.513936	0.728608	
0.720768	0.944753	
0.460697	0.940163	
0.321560	0.460434	
0.517145	0.661355	
0.401833	0.605640	
0.986503	0.150394	
0.670098	0.343818	
0.541710	0.522808	
0.829239	0.014951	
0.274210	0.642979	
0.546137	0.917848	
0.266613	0.970087	
0.246733	0.843975	
0.694024	0.455752	
0.817101	0.022084	
0.160749	0.706950	
0.707826	0.436638	
0.582421	0.751710	
0.991533	0.695679	
0.279512	0.753863	
0.171179	0.004254	
0.495691	0.079917	
0.163081	0.903301	
0.782992	0.746679	
0.436426	0.006342	
0.584787	0.518478	
0.066850	0.544023	
0.389731	0.215826	
0.385769	0.626861	
0.659053	0.709320	
0.538661	0.280289	
0.815932	0.371910	
0.686102	0.310169	
0.009348	0.103797	
0.520960	0.775880	
0.220685	0.055279	
0.070635	0.160274	
0.723764	0.297022	
0.050603	0.477804	
0.457162	0.519988	
0.446490	0.150312	
0.285942	0.833682	
0.695637	0.577776	
0.681164	0.331175	
0.057475	0.986883	
0.542393	0.001657	
0.856193	0.029355	
0.377550	0.489652	
0.576173	0.738959	
0.679332	0.536267	
0.035588	0.122507	
0.973356	0.188276	
0.351319	0.614126	
0.607611	0.125933	
0.552862	0.954028	
0.356925	0.838102	
0.974252	0.259014	
0.251528	0.424336	
0.813048	0.897914	
0.244586	0.760617	
0.694856	0.451851	
0.263620	0.665503	
0.116571	0.209562	
0.113676	0.546975	
0.006079	0.175974	
0.599359	0.431908	
0.082507	0.687414	
0.375310	0.836207	
0.123637	0.973346	
0.029635	0.080353	
0.494245	0.769437	
0.934030	0.250155	
0.359658	0.769114	
0.499955	0.749252	
0.671903	0.681666	
0.756770	0.036368	
0.230572	0.221667	
0.562602	0.652622	
0.616610	0.371466	
0.224801	0.233691	
0.653012	0.165928	
0.744104	0.159758	
0.047639	0.661994	
0.124945	0.949157	
0.484180	0.621046	
0.914025	0.017945	
0.593546	0.721872	
0.496582	0.053694	
0.441633	0.519175	
0.771944	0.065356	
0.442790	0.977180	
0.467741	0.329056	
0.445930	0.743274	
0.205341	0.171379	
0.372520	0.939725	
0.964851	0.254957	
0.070335	0.123849	
0.526338	0.160083	
0.517707	0.105185	
0.841576	0.368562	
0.423890	0.327228	
0.713547	0.576776	
0.871884	0.758246	
0.836598	0.699791	
0.389060	0.935242	
0.605603	0.362084	
0.539505	0.455072	
0.401692	0.240440	
0.083086	0.421579	
0.472380	0.289766	
0.104969	0.216386	
0.802019	0.527439	
0.668820	0.863643	
0.243750	0.711564	
0.263663	0.382822	
0.081006	0.459763	
0.232867	0.795353	
0.491343	0.003229	
0.266119	0.664689	
0.425191	0.186825	
0.963476	0.134039	
0.795856	0.946045	
0.171155	0.606001	
0.063804	0.347492	
0.292468	0.509658	
0.825837	0.834338	
0.726443	0.329434	
0.802084	0.631763	
0.045341	0.041420	
0.153315	0.767065	
0.061731	0.519303	
0.929150	0.220516	
0.204563	0.088993	
0.699691	0.706461	
0.494631	0.261779	
0.711571	0.378366	
0.200645	0.232608	
0.436096	0.469498	
0.861187	0.977238	
0.444519	0.034243	
0.523772	0.031639	
0.753174	0.591588	
0.822891	0.329579	
0.232078	0.536528	
0.430618	0.403581	
0.987325	0.966910	
0.850531	0.867514	
0.311605	0.148390	
0.997599	0.639523	
0.468075	0.931915	
0.690773	0.815407	
0.541535	0.572807	
0.159216	0.945250	
0.821334	0.155414	
0.041075	0.343613	
0.110019	0.096538	
0.518773	0.022405	
0.561484	0.856876	
0.516908	0.674525	
0.737175	0.698460	
0.022800	0.191984	
0.670991	0.345872	
0.066290	0.140710	
0.921117	0.221656	
0.380115	0.586016	
0.167313	0.026340	
0.691126	0.762344	
0.713695	0.077324	
0.589809	0.925503	
0.929698	0.430446	
0.505970	0.831256	
0.919236	0.601638	
0.723836	0.519337	
0.490817	0.161419	
0.976116	0.574360	
0.273251	0.531427	
0.698558	0.667049	
0.097433	0.548736	
0.610738	0.667965	
0.495125	0.571583	
0.588888	0.441313	
0.151217	0.502275	
0.731364	0.031657	
0.051617	0.522063	
0.320642	0.035060	
0.245142	0.107181	
0.382969	0.551829	
0.597169	0.611111	
0.935252	0.772030	
0.513148	0.486681	
0.650128	0.696996	
0.407538	0.486850	
0.479783	0.710450	
0.534199	0.276647	
0.605538	0.280104	
0.703369	0.530490	
0.938254	0.235403	
0.413494	0.597476	
0.783002	0.920252	
0.681491	0.821177	
0.527413	0.230270	
0.143684	0.899521	
0.251422	0.651515	
0.004816	0.935936	
0.275353	0.858766	
0.278929	0.952431	
0.506820	0.122950	
0.416475	0.702471	
0.436491	0.107739	
0.766175	0.099866	
0.441265	0.344576	
0.297064	0.757621	
0.338510	0.330758	
0.055606	0.573183	
0.485286	0.202482	
0.114475	0.974348	
0.864609	0.491841	
0.367395	0.804912	
0.162204	0.159580	
0.057723	0.149251	
0.468101	0.380608	
0.883705	0.424134	
0.412248	0.651295	
0.308327	0.060142	
0.814416	0.897657	
0.919492	0.901218	
0.770046	0.170796	
0.572442	0.031404	
0.803268	0.522215	
0.861622	0.277198	
0.869494	0.586862	
0.389172	0.811895	
0.525670	0.939871	
0.420038	0.579863	
0.749145	0.880784	
0.338085	0.189549	
0.743126	0.718919	
0.879162	0.072869	
0.710114	0.879060	
0.359379	0.089853	
0.161029	0.416796	
0.096429	0.674693	
0.562612	0.813047	
0.878192	0.769360	
0.635205	0.896524	
0.878413	0.486471	
0.113071	0.377485	
0.382620	0.687578	
0.121740	0.076822	
0.143302	0.477641	
0.708588	0.238019	
0.390967	0.975881	
0.628767	0.681199	
0.908691	0.362400	
0.859213	0.794278	
0.428873	0.073511	
0.498631	0.483873	
0.450735	0.499657	
0.740759	0.932843	
0.300122	0.146196	
0.110018	0.080322	
0.972476	0.408177	
0.238410	0.963160	
0.833474	0.198080	
0.129482	0.196307	
0.339119	0.575679	
0.440268	0.585675	
0.432877	0.368203	
0.382317	0.600133	
0.429473	0.148787	
0.670197	0.995401	
0.698066	0.402740	
0.849278	0.819527	
0.793382	0.374249	
0.009608	0.479779	
0.639058	0.646495	
0.644898	0.799035	
0.377364	0.357672	
0.389500	0.334307	
0.693589	0.144897	
0.291525	0.666856	
0.854365	0.314699	
0.144142	0.602249	
0.005588	0.920830	
0.381955	0.516531	
0.344456	0.264133	
0.291000	0.833648	
0.124391	0.634619	
0.048697	0.458046	
0.376817	0.155873	
0.755856	0.665973	
0.011531	0.794881	
0.560914	0.288654	
0.415560	0.320611	
0.514590	0.719155	
0.842044	0.231895	
0.465007	0.373359	
0.050043	0.073850	
0.202449	0.566183	
0.831524	0.422552	
0.839549	0.293043	
0.181196	0.357526	
0.934110	0.589419	
0.369040	0.463059	
0.627830	0.944452	
0.405786	0.050482	
0.444850	0.595927	
0.748311	0.864172	
0.131023	0.104579	
0.665308	0.833378	
0.581285	0.658594	
0.982032	0.018916	
0.921473	0.194679	
0.967723	0.523072	
0.278796	0.719795	
0.590459	0.837082	
0.834691	0.659888	
0.730448	0.643027	
0.349529	0.534876	
0.664147	0.323429	
0.869188	0.442370	
0.917967	0.276668	
0.951753	0.117238	
0.416007	0.836375	
0.962535	0.332928	
0.526182	0.535956	
0.818107	0.929890	
0.662893	0.243229	
0.941429	0.596723	
0.126034	0.246974	
0.886726	0.196178	
0.162958	0.835997	
0.602405	0.623243	
0.838679	0.671648	
0.391555	0.871284	
0.667348	0.115607	
0.000040	0.676065	
0.628753	0.454547	
0.574346	0.032269	
0.351393	0.855082	
0.370837	0.661425	
0.576430	0.059960	
0.744468	0.279493	
0.442624	0.176420	
0.091801	0.897245	
0.992419	0.594159	
0.033004	0.690932	
0.487212	0.569340	
0.895724	0.434503	
0.688594	0.203158	
0.481720	0.272443	
0.947120	0.244300	
0.953262	0.476952	
0.127088	0.961436	
0.857156	0.217410	
0.007008	0.782475	
0.050393	0.960055	
0.641374	0.573400	
0.137093	0.129043	
0.824627	0.501854	
0.655888	0.505059	
0.526454	0.118397	
0.903056	0.668904	
0.277586	0.386707	
0.391493	0.831097	
0.243001	0.123444	
0.728307	0.648075	
0.201217	0.848695	
0.022556	0.105562	
0.187979	0.360967	
0.779658	0.719204	
0.666364	0.580969	
0.351173	0.157154	
0.292091	0.169110	
0.223697	0.671352	
0.404765	0.886510	
0.579362	0.341848	
0.437240	0.699639	
0.834283	0.791982	
0.849068	0.282220	
0.264662	0.169961	
0.533532	0.073184	
0.998736	0.750171	
0.122221	0.164600	
0.425107	0.773202	
0.213568	0.433928	
0.033077	0.929321	
0.106043	0.266287	
0.482049	0.792780	
0.257524	0.213916	
0.282464	0.380628	
0.208123	0.928528	
0.764064	0.616563	
0.575853	0.356334	
0.907848	0.197901	
0.114107	0.791140	
0.698163	0.018251	
0.747969	0.114529	
0.894964	0.654629	
0.345891	0.382413	
0.215049	0.331292	
0.017785	0.914368	
0.785470	0.393451	
0.729983	0.831551	
0.877797	0.129609	
0.343425	0.942070	
0.362191	0.352060	
0.080655	0.571891	
0.776393	0.844201	
0.493295	0.817317	
0.642734	0.435375	
0.352314	0.349157	
0.281545	0.919119	
0.626152	0.744580	
0.157540	0.776418	
0.251955	0.612058	
0.854603	0.314608	
0.608444	0.125922	
0.373662	0.133293	
0.261863	0.126031	
0.202817	0.750525	
0.070950	0.458914	
0.963244	0.234676	
0.197518	0.683946	
0.081326	0.854236	
0.152563	0.120177	
0.809124	0.944193	
0.045520	0.060262	
0.829722	0.141179	
0.801168	0.227488	
0.399215	0.599194	
0.655206	0.053727	
0.986364	0.812305	
0.413580	0.031838	
0.108049	0.974467	
0.867119	0.671080	
0.834369	0.238217	
0.716939	0.589708	
0.222540	0.227762	
0.001574	0.447814	
0.409766	0.933005	
0.022462	0.513499	
0.376501	0.859511	
0.793872	0.609468	
0.331804	0.624005	
0.653873	0.644390	
0.259120	0.026000	
0.987042	0.207749	
0.642325	0.560325	
0.376933	0.120691	
0.449107	0.137716	
0.585800	0.542600	
0.483601	0.886600	
0.081595	0.362593	
0.100809	0.299211	
0.841668	0.913002	
0.827927	0.970299	
0.813280	0.797872	
0.839796	0.448720	
0.642095	0.693926	
0.815759	0.468209	
0.193634	0.401555	
0.930652	0.467209	
0.378445	0.517596	
0.227756	0.899267	
0.985847	0.136994	
0.458481	0.689134	
0.279015	0.409278	
0.739932	0.031255	
0.303932	0.192647	
0.813189	0.274869	
0.717761	0.408626	
0.785073	0.722293	
0.577059	0.632939	
0.798596	0.000275	
0.627795	0.346431	
0.471857	0.492207	
0.529620	0.318549	
0.857925	0.138002	
0.399142	0.386913	
0.846436	0.056135	
0.456879	0.765532	
0.292495	0.961921	
1.000000	0.999092	
0.741617	0.349783	
0.796585	0.199000	
0.600734	0.542825	
0.251693	0.201617	
0.575624	0.513759	
0.747701	0.608020	
0.989635	0.798450	
0.554778	0.146671	
0.107010	0.523785	
0.246300	0.571627	
0.334365	0.678709	
0.069367	0.844641	
0.876262	0.332073	
0.145400	0.744075	
0.661891	0.402784	
0.585027	0.555453	
0.494116	0.614501	
0.924830	0.613926	
0.256384	0.039663	
0.620714	0.343489	
0.024167	0.171394	
0.610723	0.423845	
0.568438	0.730373	
0.373973	0.365644	
0.376277	0.086606	
0.583115	0.418166	
0.110807	0.325262	
0.685165	0.563984	
0.871871	0.531860	
0.974538	0.060241	
0.475344	0.110132	
0.992179	0.549515	
0.698705	0.127237	
0.474984	0.059347	
0.445107	0.917977	
0.439511	0.858511	
0.997177	0.549302	
0.124284	0.846325	
0.190258	0.664346	
0.656273	0.973193	
0.457616	0.159347	
0.139185	0.283333	
0.972964	0.597956	
0.852208	0.062886	
0.925623	0.949394	
0.466668	0.282231	
0.460251	0.430824	
0.866139	0.198631	
0.384766	0.759196	
0.814225	0.672739	
0.721585	0.683365	
0.313986	0.168483	
0.688042	0.920936	
0.165764	0.003818	
0.176306	0.178152	
0.198052	0.668274	
0.674452	0.517482	
0.323405	0.466967	
0.320824	0.093644	
0.870438	0.445121	
0.147775	0.652046	
0.941981	0.882350	
0.660927	0.203913	
0.170347	0.016075	
0.165414	0.109083	
0.361192	0.561133	
0.963839	0.245494	
0.023861	0.030040	
0.886172	0.886352	
0.913224	0.547401	
0.172576	0.487048	
0.814419	0.936609	
0.583064	0.548907	
0.471753	0.753337	
0.332312	0.172459	
0.512964	0.380426	
0.828165	0.967038	
0.004778	0.301390	
0.454566	0.890453	
0.843532	0.250356	
0.733911	0.839556	
0.422961	0.708479	
0.405874	0.526300	
0.525560	0.091534	
0.403688	0.782130	
0.264789	0.307859	
0.184968	0.756626	
0.620673	0.645346	
0.327313	0.154232	
0.184355	0.455199	
0.533180	0.162428	
0.925770	0.409058	
0.031187	0.167285	
0.565061	0.985431	
0.140259	0.333570	
0.309118	0.354326	
0.162868	0.322150	
0.379582	0.641376	
0.602311	0.037683	
0.335103	0.078214	
0.544029	0.491122	
0.287871	0.252718	
0.439320	0.658614	
0.325579	0.001664	
0.972696	0.100870	
0.318377	0.955516	
0.349269	0.165406	
0.985489	0.116442	
0.041885	0.960956	
0.785281	0.220390	
0.101461	0.254563	
0.437511	0.243011	
0.282594	0.549228	
0.882302	0.851649	
0.670468	0.557610	
0.757833	0.901996	
0.853380	0.759697	
0.233950	0.998290	
0.261283	0.375040	
0.299503	0.745522	
0.991835	0.766313	
0.428610	0.641665	
0.463801	0.102468	
0.181880	0.863361	
0.503358	0.930975	
0.898036	0.291166	
0.629141	0.975400	
0.544049	0.830669	
0.054810	0.189622	
0.975294	0.765209	
0.869878	0.032339	
0.518437	0.375437	
0.969667	0.193147	
0.228571	0.596947	
0.896504	0.549478	
0.084773	0.776984	
0.771090	0.708398	
0.051936	0.883565	
0.071637	0.994661	
0.269917	0.499773	
0.687318	0.748435	
0.944647	0.689707	
0.911773	0.171227	
0.815332	0.282828	
0.481877	0.910853	
0.703183	0.399308	
0.168436	0.902494	
0.210064	0.548365	
0.372777	0.263153	
0.806702	0.235834	
0.658912	0.335606	
0.522131	0.452883	
0.606870	0.667104	
0.021766	0.819205	
0.377316	0.541796	
0.969700	0.746284	
0.793286	0.758699	
0.453228	0.406750	
0.244226	0.702280	
0.213819	0.661177	
0.407049	0.276393	
0.343149	0.301463	
0.688401	0.954292	
0.778182	0.902304	
0.021656	0.974240	
0.053752	0.409958	
0.163551	0.796038	
0.011579	0.602006	
0.921468	0.109927	
0.545015	0.073038	
0.556517	0.383381	
0.481430	0.390933	
0.408673	0.559109	
0.941078	0.699030	
0.589636	0.011143	
0.282762	0.387383	
0.745794	0.565690	
0.554309	0.268586	
0.117163	0.161620	
0.354305	0.808310	
0.265734	0.191671	
0.414449	0.648154	
0.529665	0.072855	
0.469946	0.378955	
0.098857	0.493255	
0.132815	0.216246	
0.438291	0.353126	
0.993806	0.892149	
0.349940	0.439150	
0.801629	0.982168	
0.301218	0.576638	
0.551921	0.143244	
0.506545	0.499835	
0.729641	0.082598	
0.217063	0.172927	
0.385219	0.374622	
0.264364	0.164685	
0.856503	0.245427	
0.893365	0.791156	
0.964197	0.250746	
0.284081	0.549814	
0.718898	0.515290	
0.486485	0.351869	
0.858476	0.412210	
0.020403	0.915687	
0.959515	0.568632	
0.997882	0.400523	
0.587660	0.806355	
0.408225	0.043407	
0.545435	0.130099	
0.574699	0.969220	
0.681336	0.207209	
0.563862	0.830683	
0.292872	0.306062	
0.977984	0.984922	
0.583705	0.332869	
0.521573	0.082395	
0.807740	0.681656	
0.594764	0.204153	
0.200402	0.163937	
0.280788	0.197465	
0.793055	0.871827	
0.789200	0.090746	
0.160008	0.247026	
0.761440	0.517070	
0.391793	0.867991	
0.332695	0.596703	
0.780210	0.986729	
0.954354	0.822799	
0.777039	0.686431	
0.841948	0.627998	
0.768394	0.396655	
0.585257	0.420051	
0.801599	0.477759	
0.690773	0.813622	
0.550919	0.294793	
0.586986	0.474320	
0.898639	0.429241	
0.259919	0.464033	
0.000039	0.658065	
0.091840	0.562306	
0.679043	0.667623	
0.745264	0.652465	
0.981988	0.279692	
0.782769	0.005182	
0.086813	0.059197	
0.926769	0.214659	
0.781356	0.253661	
0.286591	0.738162	
0.295857	0.473190	
0.909973	0.923061	
0.891786	0.250655	
0.752406	0.683910	
0.468107	0.473922	
0.208753	0.506390	
0.897771	0.835066	
0.958706	0.973102	
0.918436	0.148704	
0.262890	0.396488	
0.771451	0.770618	
0.775716	0.454478	
0.418673	0.636321	
0.647096	0.742002	
0.829492	0.272135	
0.780221	0.180408	
0.119997	0.787707	
0.991853	0.077255	
0.424933	0.841116	
0.633542	0.944811	
0.430353	0.945963	
0.798559	0.377179	
0.246792	0.828705	
0.041603	0.228601	
0.094000	0.861429	
0.043491	0.954651	
0.824232	0.869014	
0.511974	0.750104	
0.998299	0.417458	
0.211603	0.403707	
0.108905	0.362057	
0.096877	0.203926	
0.387090	0.823579	
0.899207	0.965837	
0.817065	0.416839	
0.817441	0.724963	
0.458524	0.415100	
0.592706	0.603360	
0.667519	0.987430	
0.739097	0.004202	
0.625461	0.130178	
0.896096	0.677832	
0.328330	0.236833	
0.451460	0.680744	
0.258829	0.145993	
0.703850	0.598780	
0.690966	0.073712	
0.879646	0.202964	
0.216739	0.732599	
0.785623	0.958215	
0.715460	0.740477	
0.195229	0.215447	
0.020458	0.839160	
0.760827	0.218624	
0.420198	0.270701	
0.676851	0.835845	
0.050492	0.622814	
0.633692	0.457732	
